"Query","Entrez","Symbol","Name","Comment"
"PDK4","5166","PDK4","pyruvate dehydrogenase kinase 4","1"
"CYTIP","9595","CYTIP","cytohesin 1 interacting protein","1"
"CLDN10","9071","CLDN10","claudin 10","1"
"CCR1","1230","CCR1","C-C motif chemokine receptor 1","1"
"IZUMO2","126123","IZUMO2","IZUMO family member 2","1"
"GHET1","102723099","GHET1","gastric carcinoma proliferation enhancing transcript 1","1"
"CD68","968","CD68","CD68 molecule","1"
"ERFL","390937","ERFL","ETS repressor factor like","1"
"PLIN4","729359","PLIN4","perilipin 4","1"
"SIX5","147912","SIX5","SIX homeobox 5","1"
"GGT5","2687","GGT5","gamma-glutamyltransferase 5","1"
"PRLR","5618","PRLR","prolactin receptor","1"
"LYN","4067","LYN","""LYN proto-oncogene, Src family tyrosine kinase""","1"
"SFTPB","6439","SFTPB","surfactant protein B","1"
"FAM167B","84734","FAM167B","family with sequence similarity 167 member B","1"
"SLCO1B1","10599","SLCO1B1","solute carrier organic anion transporter family member 1B1","1"
"PDYN","5173","PDYN","prodynorphin","1"
"ADM5","199800","ADM5","adrenomedullin 5 (putative)","1"
"KIZ-AS1","101929591","KIZ-AS1","KIZ antisense RNA 1","1"
"ARMS2","387715","ARMS2","age-related maculopathy susceptibility 2","1"
"HBM","3042","HBM","hemoglobin subunit mu","1"
"MIR302CHG","109864269","MIR302CHG","miR-302/367 cluster host gene","1"
"TMPRSS11F","389208","TMPRSS11F","transmembrane serine protease 11F","1"
"YBX3","8531","YBX3","Y-box binding protein 3","1"
"SOX9","6662","SOX9","SRY-box transcription factor 9","1"
"TMPRSS11A","339967","TMPRSS11A","transmembrane serine protease 11A","1"
"RBMS3-AS1","100873977","RBMS3-AS1","RBMS3 antisense RNA 1","1"
"NR2E3","10002","NR2E3","nuclear receptor subfamily 2 group E member 3","1"
"PRTN3","5657","PRTN3","proteinase 3","1"
"ASIC5","51802","ASIC5","acid sensing ion channel subunit family member 5","1"
"ANGPTL3","27329","ANGPTL3","angiopoietin like 3","1"
"NOSTRIN","115677","NOSTRIN","nitric oxide synthase trafficking","1"
"MT1E","4493","MT1E","metallothionein 1E","1"
"CD34","947","CD34","CD34 molecule","1"
"NFE2L3","9603","NFE2L3","""nuclear factor, erythroid 2 like 3""","1"
"PROP1","5626","PROP1","PROP paired-like homeobox 1","1"
"TERT","7015","TERT","telomerase reverse transcriptase","1"
"ACTN1-AS1","161159","ACTN1-AS1","ACTN1 antisense RNA 1","1"
"PLAAT4","5920","PLAAT4","phospholipase A and acyltransferase 4","1"
"SLFN12","55106","SLFN12","schlafen family member 12","1"
"TRARG1","286753","TRARG1","trafficking regulator of GLUT4 (SLC2A4) 1","1"
"NIBAN1","116496","NIBAN1","niban apoptosis regulator 1","1"
"DYTN","391475","DYTN","dystrotelin","1"
"NFATC2","4773","NFATC2","nuclear factor of activated T cells 2","1"
"PPP1R14B-AS1","105369340","PPP1R14B-AS1","PPP1R14B antisense RNA 1","1"
"NUTM1","256646","NUTM1","NUT midline carcinoma family member 1","1"
"GIMAP8","155038","GIMAP8","""GTPase, IMAP family member 8""","1"
"TET3","200424","TET3","tet methylcytosine dioxygenase 3","1"
"ICAM2","3384","ICAM2","intercellular adhesion molecule 2","1"
"SLC5A1","6523","SLC5A1","solute carrier family 5 member 1","1"
"RELB","5971","RELB","""RELB proto-oncogene, NF-kB subunit""","1"
"PATL2","197135","PATL2","PAT1 homolog 2","1"
"KRT17","3872","KRT17","keratin 17","1"
"PM20D1","148811","PM20D1","peptidase M20 domain containing 1","1"
"S100A4","6275","S100A4","S100 calcium binding protein A4","1"
"MUC15","143662","MUC15","""mucin 15, cell surface associated""","1"
"AD000671.3","NA","NA","NA","0"
"DLG1-AS1","100507086","DLG1-AS1","DLG1 antisense RNA 1","1"
"STK24-AS1","100874069","STK24-AS1","STK24 antisense RNA 1","1"
"ZP3","7784","ZP3","zona pellucida glycoprotein 3","1"
"DNAAF3","352909","DNAAF3","dynein axonemal assembly factor 3","1"
"RHD","6007","RHD","Rh blood group D antigen","1"
"TOR4A","54863","TOR4A","torsin family 4 member A","1"
"S1PR1","1901","S1PR1","sphingosine-1-phosphate receptor 1","1"
"NR4A1","3164","NR4A1","nuclear receptor subfamily 4 group A member 1","1"
"CYP4A22","284541","CYP4A22","cytochrome P450 family 4 subfamily A member 22","1"
"ODF2-AS1","NA","NA","NA","0"
"VTCN1","79679","VTCN1","V-set domain containing T cell activation inhibitor 1","1"
"OSMR-AS1","101929768","OSMR-AS1","OSMR antisense RNA 1 (head to head)","1"
"DDX43","55510","DDX43","DEAD-box helicase 43","1"
"C14orf39","317761","C14orf39","chromosome 14 open reading frame 39","1"
"GIMAP6","474344","GIMAP6","""GTPase, IMAP family member 6""","1"
"C3orf79","NA","NA","NA","0"
"CHORDC1","26973","CHORDC1","cysteine and histidine rich domain containing 1","1"
"MEIS1-AS3","730198","MEIS1-AS3","MEIS1 antisense RNA 3","1"
"SPDYE6","729597","SPDYE6","speedy/RINGO cell cycle regulator family member E6","1"
"MTRNR2L8","100463486","MTRNR2L8","MT-RNR2 like 8","1"
"CEACAM8","1088","CEACAM8","CEA cell adhesion molecule 8","1"
"EVA1B","55194","EVA1B","eva-1 homolog B","1"
"PAX3","5077","PAX3","paired box 3","1"
"STPG2-AS1","101410545","STPG2-AS1","STPG2 antisense RNA 1","1"
"TINAGL1","64129","TINAGL1","tubulointerstitial nephritis antigen like 1","1"
"KIAA0087","9808","KIAA0087","KIAA0087 lncRNA","1"
"HIST1H1C","NA","NA","NA","0"
"PCDHA8","56140","PCDHA8","protocadherin alpha 8","1"
"BLID","414899","BLID","""BH3-like motif containing, cell death inducer""","1"
"ACVRL1","94","ACVRL1","activin A receptor like type 1","1"
"ACP4","93650","ACP4","acid phosphatase 4","1"
"VRTN","55237","VRTN","vertebrae development associated","1"
"HOMER1","9456","HOMER1","homer scaffold protein 1","1"
"ANGPTL7","10218","ANGPTL7","angiopoietin like 7","1"
"MDFIC2","107986096","MDFIC2","MyoD family inhibitor domain containing 2","1"
"IL1R1","3554","IL1R1","interleukin 1 receptor type 1","1"
"RPE65","6121","RPE65","retinoid isomerohydrolase RPE65","1"
"PLAC8","51316","PLAC8","placenta associated 8","1"
"CFAP44-AS1","100874029","CFAP44-AS1","CFAP44 antisense RNA 1","1"
"F13A1","2162","F13A1","coagulation factor XIII A chain","1"
"TFCP2L1","29842","TFCP2L1","transcription factor CP2 like 1","1"
"SLC5A11","115584","SLC5A11","solute carrier family 5 member 11","1"
"OR8S1","341568","OR8S1","olfactory receptor family 8 subfamily S member 1","1"
"PLA1A","51365","PLA1A","phospholipase A1 member A","1"
"SYDE1","85360","SYDE1","synapse defective Rho GTPase homolog 1","1"
"ZIC3","7547","ZIC3","Zic family member 3","1"
"ADCY4","196883","ADCY4","adenylate cyclase 4","1"
"FRMPD3-AS1","100874122","FRMPD3-AS1","FRMPD3 antisense RNA 1","1"
"DNM3-IT1","100874284","DNM3-IT1","DNM3 intronic transcript 1","1"
"G2E3-AS1","105370431","G2E3-AS1","G2E3 antisense RNA 1","1"
"Z95624.1","NA","NA","NA","0"
"ELF4","2000","ELF4","E74 like ETS transcription factor 4","1"
"PCSK6-AS1","105371027","PCSK6-AS1","PCSK6 antisense RNA 1","1"
"RGS2","5997","RGS2","regulator of G protein signaling 2","1"
"FO681492.1","NA","NA","NA","0"
"MT1F","4494","MT1F","metallothionein 1F","1"
"ZFP36","7538","ZFP36","ZFP36 ring finger protein","1"
"GJA4","2701","GJA4","gap junction protein alpha 4","1"
"CHRNG","1146","CHRNG","cholinergic receptor nicotinic gamma subunit","1"
"BACH1-AS1","NA","NA","NA","0"
"C1orf195","727684","C1orf195","chromosome 1 open reading frame 195","1"
"S100A7","6278","S100A7","S100 calcium binding protein A7","1"
"C6","729","C6","complement C6","1"
"SRGN","5552","SRGN","serglycin","1"
"PRG4","10216","PRG4","proteoglycan 4","1"
"CAPN8","388743","CAPN8","calpain 8","1"
"ASB18","401036","ASB18","ankyrin repeat and SOCS box containing 18","1"
"RNASE6","6039","RNASE6","ribonuclease A family member k6","1"
"CD52","1043","CD52","CD52 molecule","1"
"PDCD1LG2","80380","PDCD1LG2","programmed cell death 1 ligand 2","1"
"PDZD9","255762","PDZD9","PDZ domain containing 9","1"
"C7orf61","402573","C7orf61","chromosome 7 open reading frame 61","1"
"LUNAR1","104564224","LUNAR1","leukemia-associated non-coding IGF1R activator RNA 1","1"
"MYOCD","93649","MYOCD","myocardin","1"
"CD8B","926","CD8B","CD8b molecule","1"
"MAGI2-AS2","100874021","MAGI2-AS2","MAGI2 antisense RNA 2","1"
"ADH4","127","ADH4","""alcohol dehydrogenase 4 (class II), pi polypeptide""","1"
"CLDN18","51208","CLDN18","claudin 18","1"
"OR51M1","390059","OR51M1","olfactory receptor family 51 subfamily M member 1","1"
"HSPA1A","3303","HSPA1A","heat shock protein family A (Hsp70) member 1A","1"
"IZUMO3","100129669","IZUMO3","IZUMO family member 3","1"
"LCA5L","150082","LCA5L","lebercilin LCA5 like","1"
"OR2T6","254879","OR2T6","olfactory receptor family 2 subfamily T member 6","1"
"ETV3L","440695","ETV3L","ETS variant transcription factor 3 like","1"
"DEUP1","159989","DEUP1","deuterosome assembly protein 1","1"
"TGFB1I1","7041","TGFB1I1","transforming growth factor beta 1 induced transcript 1","1"
"OR3A3","8392","OR3A3","olfactory receptor family 3 subfamily A member 3","1"
"AF287957.1","NA","NA","NA","0"
"SLC7A11-AS1","641364","SLC7A11-AS1","SLC7A11 antisense RNA 1","1"
"ENTHD1","150350","ENTHD1","ENTH domain containing 1","1"
"FOXJ1","2302","FOXJ1","forkhead box J1","1"
"ARL11","115761","ARL11","ADP ribosylation factor like GTPase 11","1"
"DISC1FP1","101929222","DISC1FP1","DISC1 fusion partner 1","1"
"GUCA1C","9626","GUCA1C","guanylate cyclase activator 1C","1"
"ATP10A","57194","ATP10A","ATPase phospholipid transporting 10A (putative)","1"
"C10orf95","79946","C10orf95","chromosome 10 open reading frame 95","1"
"ARR3","407","ARR3","arrestin 3","1"
"RESP18","389075","RESP18","regulated endocrine specific protein 18","1"
"SAA4","6291","SAA4","""serum amyloid A4, constitutive""","1"
"TEX11","56159","TEX11","testis expressed 11","1"
"CLEC5A","23601","CLEC5A","C-type lectin domain containing 5A","1"
"SLC2A2","6514","SLC2A2","solute carrier family 2 member 2","1"
"CD86","942","CD86","CD86 molecule","1"
"SH2D7","646892","SH2D7","SH2 domain containing 7","1"
"C1orf100","200159","C1orf100","chromosome 1 open reading frame 100","1"
"PGAM2","5224","PGAM2","phosphoglycerate mutase 2","1"
"C7orf77","154872","C7orf77","chromosome 7 open reading frame 77","1"
"TM4SF18","116441","TM4SF18","transmembrane 4 L six family member 18","1"
"CYP3A7","1551","CYP3A7","cytochrome P450 family 3 subfamily A member 7","1"
"ELANE","1991","ELANE","""elastase, neutrophil expressed""","1"
"SLC12A3","6559","SLC12A3","solute carrier family 12 member 3","1"
"PRRG4","79056","PRRG4","proline rich and Gla domain 4","1"
"SAMD11","148398","SAMD11","sterile alpha motif domain containing 11","1"
"HGFAC","3083","HGFAC","HGF activator","1"
"LILRB1","10859","LILRB1","leukocyte immunoglobulin like receptor B1","1"
"OR2AJ1","127608","OR2AJ1","olfactory receptor family 2 subfamily AJ member 1","1"
"PAX8","7849","PAX8","paired box 8","1"
"WNT8B","7479","WNT8B","Wnt family member 8B","1"
"MRGPRF","116535","MRGPRF","MAS related GPR family member F","1"
"ACSM4","341392","ACSM4","acyl-CoA synthetase medium chain family member 4","1"
"HIST1H2BJ","NA","NA","NA","0"
"TCP11","6954","TCP11","t-complex 11","1"
"CPHXL","105371346","CPHXL","cytoplasmic polyadenylated homeobox like","1"
"CA1","759","CA1","carbonic anhydrase 1","1"
"POF1B","79983","POF1B","POF1B actin binding protein","1"
"GJB7","375519","GJB7","gap junction protein beta 7","1"
"GNA14","9630","GNA14","G protein subunit alpha 14","1"
"RDH10-AS1","101926926","RDH10-AS1","RDH10 antisense RNA 1","1"
"TEX55","152405","TEX55","testis expressed 55","1"
"FST","10468","FST","follistatin","1"
"FAM225A","286333","FAM225A","family with sequence similarity 225 member A","1"
"SCARNA9","619383","SCARNA9","small Cajal body-specific RNA 9","1"
"FAM124B","79843","FAM124B","family with sequence similarity 124 member B","1"
"MT1G","4495","MT1G","metallothionein 1G","1"
"NR4A3","8013","NR4A3","nuclear receptor subfamily 4 group A member 3","1"
"TXNIP","10628","TXNIP","thioredoxin interacting protein","1"
"SKAP1-AS1","NA","NA","NA","0"
"ZIC5","85416","ZIC5","Zic family member 5","1"
"PLCE1-AS2","101927049","PLCE1-AS2","PLCE1 antisense RNA 2","1"
"PPP1R15A","23645","PPP1R15A","protein phosphatase 1 regulatory subunit 15A","1"
"LBH","81606","LBH","LBH regulator of WNT signaling pathway","1"
"KIAA0040","9674","KIAA0040","KIAA0040","1"
"EBF1","1879","EBF1","EBF transcription factor 1","1"
"C8orf88","100127983","C8orf88","chromosome 8 open reading frame 88","1"
"SLC51B","123264","SLC51B","solute carrier family 51 subunit beta","1"
"DIO1","1733","DIO1","iodothyronine deiodinase 1","1"
"BOLL","66037","BOLL","""boule homolog, RNA binding protein""","1"
"TAGLN2","8407","TAGLN2","transgelin 2","1"
"RELL1","768211","RELL1","RELT like 1","1"
"GPR55","9290","GPR55","G protein-coupled receptor 55","1"
"AVPR1A","552","AVPR1A","arginine vasopressin receptor 1A","1"
"TNC","3371","TNC","tenascin C","1"
"SPDYE2","441273","SPDYE2","speedy/RINGO cell cycle regulator family member E2","1"
"GIMAP7","168537","GIMAP7","""GTPase, IMAP family member 7""","1"
"CNTD2","79935","CNTD2","cyclin N-terminal domain containing 2","1"
"AF121898.1","NA","NA","NA","0"
"HIST1H2BC","NA","NA","NA","0"
"GRIN3B","116444","GRIN3B","glutamate ionotropic receptor NMDA type subunit 3B","1"
"SAMSN1","64092","SAMSN1","""SAM domain, SH3 domain and nuclear localization signals 1""","1"
"BSPH1","100131137","BSPH1","binder of sperm protein homolog 1","1"
"FAM184B","27146","FAM184B","family with sequence similarity 184 member B","1"
"NPC1L1","29881","NPC1L1","NPC1 like intracellular cholesterol transporter 1","1"
"CDH5","1003","CDH5","cadherin 5","1"
"CXCR4","7852","CXCR4","C-X-C motif chemokine receptor 4","1"
"CYP4F11","57834","CYP4F11","cytochrome P450 family 4 subfamily F member 11","1"
"SYTL4","94121","SYTL4","synaptotagmin like 4","1"
"FANCD2OS","115795","FANCD2OS","FANCD2 opposite strand","1"
"OR7C1","26664","OR7C1","olfactory receptor family 7 subfamily C member 1","1"
"CLDN5","7122","CLDN5","claudin 5","1"
"PZP","5858","PZP","PZP alpha-2-macroglobulin like","1"
"SLC52A1","55065","SLC52A1","solute carrier family 52 member 1","1"
"APOBEC3H","164668","APOBEC3H","apolipoprotein B mRNA editing enzyme catalytic subunit 3H","1"
"CCDC17","149483","CCDC17","coiled-coil domain containing 17","1"
"PGR-AS1","101054525","PGR-AS1","PGR antisense RNA 1","1"
"MMRN1","22915","MMRN1","multimerin 1","1"
"HLA-DRA","3122","HLA-DRA","""major histocompatibility complex, class II, DR alpha""","1"
"CR381653.1","NA","NA","NA","0"
"C4BPA","722","C4BPA","complement component 4 binding protein alpha","1"
"CASC17","101928165","CASC17","cancer susceptibility 17","1"
"CYSLTR2","57105","CYSLTR2","cysteinyl leukotriene receptor 2","1"
"TBX15","6913","TBX15","T-box transcription factor 15","1"
"LMOD1","25802","LMOD1","leiomodin 1","1"
"ARL13A","392509","ARL13A","ADP ribosylation factor like GTPase 13A","1"
"OR2L8","391190","OR2L8","olfactory receptor family 2 subfamily L member 8 (gene/pseudogene)","1"
"GGT2","728441","GGT2","gamma-glutamyltransferase 2","1"
"GSTM5","2949","GSTM5","glutathione S-transferase mu 5","1"
"SLC44A3","126969","SLC44A3","solute carrier family 44 member 3","1"
"TBX10","347853","TBX10","T-box transcription factor 10","1"
"LILRB2","10288","LILRB2","leukocyte immunoglobulin like receptor B2","1"
"C17orf64","124773","C17orf64","chromosome 17 open reading frame 64","1"
"LPP-AS1","100873917","LPP-AS1","LPP antisense RNA 1","1"
"APOBEC3C","27350","APOBEC3C","apolipoprotein B mRNA editing enzyme catalytic subunit 3C","1"
"C11orf16","56673","C11orf16","chromosome 11 open reading frame 16","1"
"CCDC179","100500938","CCDC179","coiled-coil domain containing 179","1"
"LRRC3","81543","LRRC3","leucine rich repeat containing 3","1"
"BPIFC","254240","BPIFC","BPI fold containing family C","1"
"VEGFA","7422","VEGFA","vascular endothelial growth factor A","1"
"CCDC198","55195","CCDC198","coiled-coil domain containing 198","1"
"TGFBI","7045","TGFBI","transforming growth factor beta induced","1"
"FBXO39","162517","FBXO39","F-box protein 39","1"
"AIF1","199","AIF1","allograft inflammatory factor 1","1"
"TSACC","128229","TSACC","TSSK6 activating cochaperone","1"
"STX11","8676","STX11","syntaxin 11","1"
"SLAMF8","56833","SLAMF8","SLAM family member 8","1"
"IKZF1","10320","IKZF1","IKAROS family zinc finger 1","1"
"IGFL3","388555","IGFL3","IGF like family member 3","1"
"PNLIPRP3","119548","PNLIPRP3","pancreatic lipase related protein 3","1"
"C6orf132","647024","C6orf132","chromosome 6 open reading frame 132","1"
"OR2AT4","341152","OR2AT4","olfactory receptor family 2 subfamily AT member 4","1"
"OPN4","94233","OPN4","opsin 4","1"
"ANKRD22","118932","ANKRD22","ankyrin repeat domain 22","1"
"EPX","8288","EPX","eosinophil peroxidase","1"
"ALDOB","229","ALDOB","""aldolase, fructose-bisphosphate B""","1"
"KLRC4","8302","KLRC4","killer cell lectin like receptor C4","1"
"PPP1R3A","5506","PPP1R3A","protein phosphatase 1 regulatory subunit 3A","1"
"CLEC18B","497190","CLEC18B","C-type lectin domain family 18 member B","1"
"C3AR1","719","C3AR1","complement C3a receptor 1","1"
"PRDM7","11105","PRDM7","PR/SET domain 7","1"
"PGR","5241","PGR","progesterone receptor","1"
"LBHD2","107984640","LBHD2","LBH domain containing 2","1"
"BMF","90427","BMF","Bcl2 modifying factor","1"
"SH3TC2-DT","255187","SH3TC2-DT","SH3TC2 divergent transcript","1"
"KIF26B-AS1","111216275","KIF26B-AS1","KIF26B antisense RNA 1","1"
"CASP5","838","CASP5","caspase 5","1"
"ZNF630-AS1","100874120","ZNF630-AS1","ZNF630 antisense RNA 1","1"
"RGS18","64407","RGS18","regulator of G protein signaling 18","1"
"SERPINH1","871","SERPINH1","serpin family H member 1","1"
"MDS2","259283","MDS2","myelodysplastic syndrome 2 translocation associated","1"
"WFIKKN2","124857","WFIKKN2","""WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2""","1"
"C17orf99","100141515","C17orf99","chromosome 17 open reading frame 99","1"
"ATP11A-AS1","100874205","ATP11A-AS1","ATP11A antisense RNA 1","1"
"LIPI","149998","LIPI","lipase I","1"
"CR786580.1","NA","NA","NA","0"
"FLT1","2321","FLT1","fms related receptor tyrosine kinase 1","1"
"SMIM22","440335","SMIM22","small integral membrane protein 22","1"
"HEMGN","55363","HEMGN","hemogen","1"
"APOE","348","APOE","apolipoprotein E","1"
"SIRPD","128646","SIRPD","signal regulatory protein delta","1"
"PIP","5304","PIP","prolactin induced protein","1"
"ENPEP","2028","ENPEP","glutamyl aminopeptidase","1"
"CCDC148-AS1","554201","CCDC148-AS1","CCDC148 antisense RNA 1","1"
"CCBE1","147372","CCBE1","collagen and calcium binding EGF domains 1","1"
"CLDN34","100288814","CLDN34","claudin 34","1"
"FSHR","2492","FSHR","follicle stimulating hormone receptor","1"
"TMEM215","401498","TMEM215","transmembrane protein 215","1"
"NDNF","79625","NDNF","neuron derived neurotrophic factor","1"
"LUADT1","106182249","LUADT1","lung adenocarcinoma associated transcript 1","1"
"PROX2","283571","PROX2","prospero homeobox 2","1"
"C1QTNF7","114905","C1QTNF7","C1q and TNF related 7","1"
"SLC5A4","6527","SLC5A4","solute carrier family 5 member 4","1"
"CLRN1","7401","CLRN1","clarin 1","1"
"Z97192.3","NA","NA","NA","0"
"ADORA3","140","ADORA3","adenosine A3 receptor","1"
"ID3","3399","ID3","""inhibitor of DNA binding 3, HLH protein""","1"
"CT55","54967","CT55","cancer/testis antigen 55","1"
"TMEM238L","100289255","TMEM238L","transmembrane protein 238 like","1"
"MS4A4E","643680","MS4A4E","membrane spanning 4-domains A4E","1"
